ID_Candidate,firstname,lastname,gender,city,district,group
50081,Jean,Batou,m,Genève,Genf,small left
50082,Jean,Burgermeister,m,Gy,Genf,small left
50083,Aude,Martenot,f,Genève,Genf,small left
50084,Françoise,Nyffeler,f,Cartigny,Genf,small left
50085,Ines,El-Shikh,f,Le Grand-Saconnex,Genf,small left
50086,Alicia,Loretan,f,Genève,Genf,small left
50087,Marie,Leblanc Rigal,f,Onex,Genf,small left
50088,James,Berclaz-Lewis,m,Genève,Genf,small left
50089,Julien,Repond,m,Châtelaine,Genf,small left
50090,Marjo,Blanchet,m,Carouge,Genf,small left
50091,Alfredo,Camelo,m,Genève,Genf,small left
50092,Audrey,Schmid,f,Genève,Genf,small left
50093,Corinne,Khaouchi,f,Genève,Genf,NA
50094,Luca,Califano,m,Genève,Genf,small left
50095,Julia,Steinberger,f,Onex,Genf,small left
50096,Rossetti,Sandro,m,Genève,Genf,small left
50097,Togni,Florio,m,Meinier,Genf,small left
50098,Martenot,Claire,f,Bernex,Genf,small left
50099,Budry,Maryelle,f,Genève,Genf,small left
50100,Mino,Jacques,m,Carouge,Genf,small left
50101,Sébastien,Bertrand,m,Genève,Genf,small left
50102,Julie,Peradotto,f,Confignon,Genf,small left
50103,Delphine,Rumpczyk,f,Chêne-Bourg,Genf,small left
50104,Sauvin,Philippe,m,Genève,Genf,small left
50105,Deuber-Ziegler,Erica,f,Russin,Genf,small left
50106,Andrée,Jelk-Peila,f,Grand-Lancy,Genf,small left
50107,Maystre,Marie-Pierre,f,Genève,Genf,small left
50108,Razmig,Keucheyan,m,Paris,Genf,small left
50109,Giulia,Willig,f,Genève,Genf,small left
50110,Stebler,Henriette,f,Carouge,Genf,small left
50111,Daniel,Künzi,m,Genève,Genf,small left
50112,Riesen,Alain,m,Genève,Genf,small left
50113,Pierre,Vanek,m,Genève,Genf,small left
50115,Fabio,Haller,m,Wölflinswil,Aargau,SP/PS
50121,Sara,Suter,f,Aarau,Aargau,SP/PS
50122,Ligia,Vogt,f,Windisch,Aargau,SP/PS
50126,James,Ackermann,m,Baden,Aargau,SP/PS
50127,Julia,Conrad-Wassmer,f,Freienwil,Aargau,SP/PS
50128,Daniela,Gassmann,f,Brugg,Aargau,SP/PS
50129,Theres,Schöni,f,Merenschwand,Aargau,others
50130,Daniel,Schöni,m,Merenschwand,Aargau,others
50131,Barbara,Vögeli,f,Oberrohrdorf,Aargau,others
50132,Thomas,Egloff,m,Wohlen,Aargau,others
50133,Alessandro,Ciarma,m,Rudolfstetten-Friedlisberg,Aargau,others
50134,Roland,Schraner,m,Villmergen,Aargau,others
50135,Andreas,Kluth,m,Merenschwand,Aargau,others
50136,Marlies,Marcionetti,f,Merenschwand,Aargau,others
50137,Luzi,Stamm,m,Baden,Aargau,small right
50138,Mark,Baur,m,"Nairobi, Kenia",Aargau,small right
50139,Christian,Bächli,m,Ennetbaden,Aargau,small right
50140,Matthias,Zeller,m,Wettingen,Aargau,small right
50141,Georg,Mattenberger,m,Wettingen,Aargau,small right
50142,Oliver,Strebel,m,Kaisten,Aargau,small right
50143,André,Treier,m,Wettingen,Aargau,small right
50144,Felix,Brunner,m,Schafisheim,Aargau,small right
50145,Ananthan,Theifyaah,f,Aargau,Aargau,SP/PS
50146,Oguzhan,Can,m,La Chaux-de-Fonds,Neuenburg,SP/PS
50147,Pierre,Conscience,m,Lausanne,Waadt,small left
50148,Franziska,Meinherz,f,Lausanne,Waadt,small left
50149,Johann,Dupuis,m,Lausanne,Waadt,small left
50150,Arthur,Mercier,m,Tolochenaz,Waadt,small left
50151,Onurhan,Kücük,m,Yverdon-les-Bains,Waadt,small left
50152,Gabriela,Kämpf,f,Vevey,Waadt,small left
50153,Fanny,Meyer,f,Palézieux,Waadt,small left
50154,Noémie,Rentsch,f,Lausanne,Waadt,small left
50155,Isabelle,Smekens,f,Lausanne,Waadt,small left
50156,José,Sanchez,m,La Chaux-de-Fonds,Neuenburg,small left
50157,Marianne,Ebel,f,Neuchâtel,Neuenburg,small left
50158,Valentine,Loup,f,Lausanne,Waadt,small left
50159,Isabelle,Lucas,f,Lausanne,Waadt,small left
50160,Hadrien,Buclin,m,Lausanne,Waadt,small left
50161,Tania,Diaz,f,Vevey,Waadt,small left
50162,Jean-Michel,Dolivo,m,Lausanne,Waadt,small left
50163,Jacques,Depallens,m,Renens,Waadt,small left
50164,Marilune,Aeberhard,f,La-Tour-de-Peilz,Waadt,small left
50165,Yvan,Luccarini,m,Vevey,Waadt,small left
50166,Dimitri,Paratte,m,Neuchâtel,Neuenburg,small left
50167,Gilles,Perfetta,m,Vevey,Waadt,small left
50168,Antoinette,Loup,f,Montreux,Waadt,small left
50169,Zoé,Bachmann,f,Neuchâtel,Neuenburg,small left
50170,Laura,Calebasso,f,Curio,Tessin,GPS/PES
50171,Manuela,Cattaneo Chicus,f,Ponte Tresa,Tessin,GPS/PES
50172,Lorenza,Giorla,f,Giubiasco,Tessin,GPS/PES
50173,Olga,Jackson,f,Lugano,Tessin,GPS/PES
50174,Olivia,Pagani,f,Morbio Inferiore,Tessin,GPS/PES
50175,Michela,Tomasoni-Ortelli,f,Gordola,Tessin,GPS/PES
50176,Grazia,Cavallini,f,Cabbio,Tessin,GPS/PES
50177,Ivana,Zeier,f,Lugano,Tessin,GPS/PES
50178,Hubert,Ackermann,m,Basel,Basel-Stadt,BDP/PBD
50180,Willi,Dzodic,m,Basel,Basel-Stadt,BDP/PBD
50181,Danielle,Pernet,f,La Tour de Peilz,Waadt,BDP/PBD
50183,Daniel,Gutknecht,m,Luins,Waadt,BDP/PBD
50184,Karima,Rashiti Bouziane,f,Nyon,Waadt,BDP/PBD
50185,Yves,Pellaux,m,Pomy,Waadt,BDP/PBD
50186,Damien,Joss,m,St Triphon,Waadt,BDP/PBD
50187,Urs,Guenter,m,La Tour de Peilz,Waadt,BDP/PBD
50188,Damien,Vocanson,m,La Tour de Peilz,Waadt,BDP/PBD
50189,Pierre,Pernet,m,La Tour de Peilz,Waadt,BDP/PBD
50190,Tefik,Rashiti,m,Nyon,Waadt,BDP/PBD
50191,Rosa,Behar,f,Yverdon Les Bains,Waadt,BDP/PBD
50192,Michael,Rohrer,m,La Tour de Peilz,Waadt,BDP/PBD
50193,Thierry,Vidonne,m,Hermance,Genf,BDP/PBD
50194,André,Leitner,m,Carouge,Genf,BDP/PBD
50195,Nils,Lukes,m,Zürich,Zürich,small left
50199,Matthias,Steinegger,m,Flüelen,Uri,FDP/PLR
50200,Mike,Schaffner,m,Breitenbach,Basel-Stadt,others
50201,Barbara,Seiler,f,Saint Louis,Basel-Stadt,others
50202,Jonas,Witmer,m,Münchenstein,Basel-Stadt,others
50205,Roberta,Pantani,f,Chiasso,Tessin,small right
50206,Alessandro,Mazzoleni,m,Locarno,Tessin,small right
50207,Mauro,Andina,m,Brione Verzasca,Tessin,CVP/PDC
50208,Tommaso,Merlini,m,Agno,Tessin,CVP/PDC
50209,Stefano,Rappi,m,Agno,Tessin,CVP/PDC
50210,Rocco,Vicenzi,m,Mezzovico-Vira,Tessin,CVP/PDC
50211,Giovanni,Albertini,m,Lugano,Tessin,CVP/PDC
50215,Damiano,Oleggini,m,Mezzovico-Vira,Tessin,CVP/PDC
50216,Damiano,Pasquali,m,Riva San Vitale,Tessin,CVP/PDC
50217,Valérie,Baggi,f,Malvaglia,Tessin,CVP/PDC
50218,Damiano,Della Bruna,m,Lumino,Tessin,CVP/PDC
50219,Sofia,Franscella,f,Muralto,Tessin,CVP/PDC
50220,Nadir,Gaiani,m,Chiggiogna,Tessin,CVP/PDC
50221,Marco,Profeta,m,Ascona,Tessin,CVP/PDC
50222,Alessio,Carmine,m,Ascona,Tessin,CVP/PDC
50223,Kevin,Pidò,m,Cugnasco,Tessin,others
50224,Dieter,Frese,m,Weesen,St. Gallen,SVP/UDC
50225,Nico,Hermann,m,Ebnat-Kappel,St. Gallen,SVP/UDC
50226,Niklaus,Hinder,m,Will,St. Gallen,SVP/UDC
50227,Hans-Jörg,Langenegger,m,Gams,St. Gallen,SVP/UDC
50228,Roman,Rauper,m,Gams,St. Gallen,SVP/UDC
50229,Josef Erwin,Wespe,m,San Ramon (Costa Rica),St. Gallen,SVP/UDC
50230,Matthias,Willi,m,Mels,St. Gallen,SVP/UDC
50231,Jakob,Durscher,m,Wattwil,St. Gallen,SVP/UDC
50232,Denise,Frei Lehmann,f,Jona,St. Gallen,SVP/UDC
50233,Ivan,Louis,m,Neu St. Johann,St. Gallen,SVP/UDC
50234,Gallus,Hälg,m,Arnegg,St. Gallen,SVP/UDC
50235,Karl,Güntzel,m,St. Gallen,St. Gallen,SVP/UDC
50236,Hansueli,Hofer,m,Wattwil,St. Gallen,SVP/UDC
50237,Christian,Spoerlé,m,Ebnat-Kappel,St. Gallen,SVP/UDC
50238,Bruno,Stump,m,Engelburg,St. Gallen,SVP/UDC
50239,René,Bühler,m,Schmerikon,St. Gallen,SVP/UDC
50240,Nico,Egger,m,Gossau,St. Gallen,SVP/UDC
50241,Markus,Straub,m,Rüthi,St. Gallen,SVP/UDC
50242,August,Wehrli,m,Buchs,St. Gallen,SVP/UDC
50243,Dieter,Spinner,m,Berneck,St. Gallen,SVP/UDC
50244,Hedy,Fürer-Ulrich,f,Bollingen,St. Gallen,SVP/UDC
50245,Ruedi,Eilinger,m,Waldkirch,St. Gallen,SVP/UDC
50246,Christian,Rüegg,m,Rüeterswil,St. Gallen,SVP/UDC
50247,Mäge,Luterbacher,m,Steinach,St. Gallen,SVP/UDC
50248,Julius,Jordi,m,Ebnat-Kappel,St. Gallen,SVP/UDC
50249,Marc,Kellenberger,m,Vilters,St. Gallen,SVP/UDC
50250,Swen,Roth,m,Vilters,St. Gallen,SVP/UDC
50251,Philippe,Sinz,m,Altstätten,St. Gallen,SVP/UDC
50252,Dominic,Staub,m,Ganterschwil,St. Gallen,SVP/UDC
50253,Christian,Vogel,m,Dietfurt,St. Gallen,SVP/UDC
50254,Fabian,Britt,m,Oberriet,St. Gallen,SVP/UDC
50255,Dominic,Büchler,m,Buchs,St. Gallen,SVP/UDC
50256,Sabina,Revoli,f,Tübach,St. Gallen,SVP/UDC
50257,Toni,Thoma,m,Andwil,St. Gallen,SVP/UDC
50258,Jessica,Huldi,f,Necker,St. Gallen,SVP/UDC
50259,Mirco,Rossi,m,Sevelen,St. Gallen,SVP/UDC
50260,Laurent,Seydoux,m,Plan-les-Ouates,Genf,others
50261,Samira,Marquis,f,Aubonne,Genf,others
50262,Rocio,Restrepo ramos,f,Châtelaine,Genf,others
50263,Evelyne,Chenaux bourquin,f,Plan-les-Ouates,Genf,others
50264,Camille,Bourrecoud,f,Carouge,Genf,others
50265,Reski,Thami,m,Pougny,Genf,others
50266,Michael,Kahler,m,SH,Schaffhausen,SVP/UDC
50267,Corina,Käppeli,f,Grosswangen,Luzern,CVP/PDC
50268,Marie,Allegri,f,Claro,Tessin,small right
50269,Paola,Eicher-Pellegrini,f,Caslano,Tessin,small right
50270,Manuele,Albergati,m,Gravesano,Tessin,small right
50271,Mirto,Allegri,m,Claro,Tessin,small right
50272,Gabriel,Pastor,m,Magliaso,Tessin,small right
50273,Edo,Pellegrini,m,Vacallo,Tessin,small right
50274,Francesca,Salatino,f,Castel San Pietro,Tessin,small right
50275,Giacomo,Fiori,m,Linescio,Tessin,SVP/UDC
50276,Marisa,Martinelli Sauser,f,Campo Blenio,Tessin,SVP/UDC
50277,Roberto,Mozzini,m,Giubiasco,Tessin,SVP/UDC
50278,Marco,Scoglio,m,Mugena,Tessin,SVP/UDC
50279,Manuele,Strazzini,m,Semione,Tessin,SVP/UDC
50280,Robert,Aerni,m,Locarno,Tessin,SVP/UDC
50281,Bruno,Bizzozzero,m,Acquila,Tessin,SVP/UDC
50282,Cleto,Ferrari,m,Sant'Abbondio,Tessin,SVP/UDC
50283,Antonio,Leucci,m,Gordola,Tessin,SVP/UDC
50284,Tiziano,Sala,m,Novaggio,Tessin,SVP/UDC
50285,Leonardo,Valsangiacomo,m,Morbio Superiore,Tessin,SVP/UDC
50286,Davide,Piatti,m,Savosa,Tessin,SVP/UDC
50287,Simone,Orlandi,m,Claro,Tessin,SVP/UDC
50288,Daniel,Grumelli,m,Sigirino,Tessin,SVP/UDC
50289,Diego,Baratti,m,Ponte Capriasca,Tessin,SVP/UDC
50290,Idil,Kopkin,f,Canobbio,Tessin,SVP/UDC
50291,Marco,Chiesa,m,Ruvigliana,Tessin,SVP/UDC
50292,Piero,Marchesi,m,Monteggio,Tessin,SVP/UDC
50293,"Pierluigi ""Pier""",Pasi,m,Mendrisio,Tessin,SVP/UDC
50294,Raide,Bassi,f,Cadro,Tessin,SVP/UDC
50295,Fosco,Gobbi,m,Piotta,Tessin,SVP/UDC
50296,Daniele,Pinoja,m,Arcegno,Tessin,SVP/UDC
50297,Paolo,Pamini,m,Lugano,Tessin,SVP/UDC
50298,Tuto,Rossi,m,Bellinzona,Tessin,SVP/UDC
50300,Sem,Genini,m,Cresciano,Tessin,small right
50301,Germano,Mattei,m,Cavergno,Tessin,others
50302,Roberto,Luraschi,m,Pregassona,Tessin,others
50303,Mirjam,Hostetmann,f,Sarnen,Obwalden,SP/PS
50304,Michael,Bellwald,m,Brig,Wallis,FDP/PLR
50305,Michael,von Aesch,m,Naters,Wallis,FDP/PLR
50306,Gerold,Baudinot,m,Saas-Almagell,Wallis,FDP/PLR
50307,Iris,Kündig Stoessel,f,Zermatt,Wallis,FDP/PLR
50308,Emmylou,Maillard,f,Vallorbe,Waadt,SVP/UDC
50309,André,Cordeiro,m,Renens,Waadt,SVP/UDC
50310,Nicolas,Fardel,m,La Tour-de-Peilz,Waadt,SVP/UDC
50311,Joël,Oguey,m,Lausanne,Waadt,SVP/UDC
50312,Alicia,Metry,f,Denges,Waadt,SVP/UDC
50313,Rémi,Chabre,m,Prangins,Waadt,SVP/UDC
50314,Vladimir,Novak,m,Belmont-sur-Lausanne,Waadt,SVP/UDC
50315,Vincent,Rey,m,Froideville,Waadt,SVP/UDC
50316,Audrey,Ruschetta,f,Lausanne,Waadt,SVP/UDC
50317,Florian,Tzaut,m,Bottens,Waadt,SVP/UDC
50318,Patrick,Sonnay,m,Les Tavernes,Waadt,SVP/UDC
50319,Bastien,Schobinger,m,Vevey,Waadt,SVP/UDC
50320,Lucas,Fatton,m,Gollion,Waadt,SVP/UDC
50321,Elouan,Indermühle,m,Genolier,Waadt,SVP/UDC
50322,Thibault,Schaller,m,Lausanne,Waadt,SVP/UDC
50323,Sylvain,Freymond,m,Montricher,Waadt,SVP/UDC
50324,Dylan,Karlen,m,Villeneuve,Waadt,SVP/UDC
50325,Florent,Morandi,m,Bougy-Villars,Waadt,SVP/UDC
50326,Anita,Berdoz,f,Pully,Waadt,SVP/UDC
50327,Oliver,Rumo,m,St Sylvester,Freiburg,SVP/UDC
50328,Chantal,Tobler,f,Chappelle (Broye),Freiburg,SVP/UDC
50329,Timon,Gavallet,m,Broc,Freiburg,SVP/UDC
50330,Anthony,Marchand,m,Vesin,Freiburg,SVP/UDC
50331,Mélissa,Gerber,f,Grangettes-près-Romont,Freiburg,SVP/UDC
50332,Julien,Doutaz,m,Epagny,Freiburg,SVP/UDC
50333,Stiobban,Godel,m,Estavayer-Le-Gibloux,Freiburg,SVP/UDC
50334,Céline,Lugon,f,Martigny-Croix,Wallis,GPS/PES
50335,René,Burger,m,Riehen,Basel-Stadt,BDP/PBD
50336,Myrian,Kobler-Betancourt,f,Reinach,Basel-Landschaft,CVP/PDC
50337,Michael,Hofer,m,Aesch BL,Basel-Landschaft,NA
50344,Esther,Monaco,f,Gerra (Gambarogno),Tessin,others
50345,"Flavio ""Sarota""",Lepori,m,Lugano,Tessin,NA
50349,Tamara,Merlo,f,Lugano,Tessin,small left
50350,Jennifer,Martinel,f,Mendrisio,Tessin,small left
50351,Caroline,Schlunke,f,Cavigliano,Tessin,small left
50352,Maura,Mossi Nembrini,f,Giubiasco,Tessin,small left
50353,Harry,Herber,m,Lugano,Tessin,NA
50354,Jürg,Heim,m,Pianezzo,Tessin,others
50355,Giorgio,Giacomazzi,m,Chiasso,Tessin,others
50356,Gianluca,Cammarata,m,Ponte Capriasca,Tessin,others
50357,Orlando,De Maria,m,Pregassona,Tessin,others
50358,Manuela,Deyzel,f,Lugano,Tessin,others
50359,Susy,Poletti,f,Agno,Tessin,others
50346,Werner,Nussbaumer,m,Gravesano,Tessin,others
50347,Xenia,Peran,f,Milano,Tessin,others
50360,Alois,Bissig,m,Ennetbürgen,Nidwalden,NA
50361,Thierry,Cerutti,m,Vernier,Genf,small right
50362,Domenico,Giusa,m,Lausanne,Waadt,BDP/PBD
50363,Nadia,Zuodar,f,Pully,Waadt,small left
50364,Georges,Zamnibortch,m,Sainte Croix,Waadt,small left
50365,Annick,Tiburzio,f,Lausanne,Waadt,small left
50366,Olivier,Pahud,m,Le Vaud,Waadt,small left
50367,Mathieu,Despont,m,Montreux,Waadt,small left
50368,Nathalie,Scheidegger,f,Tramelan,Waadt,small left
50369,François,De Siebenthal,m,Lausanne,Waadt,small left
50370,Ameena,Stoquet,f,Le Locle,Waadt,small left
50371,Laurent,Pirard,m,Monthey,Waadt,small left
50372,Reto,Schellenberg,m,St. Gallen,St. Gallen,NA
50373,Susann,Pedrazzoli,f,St. Gallen,St. Gallen,NA
50374,Markus,Härtl,m,Werdenberg,St. Gallen,NA
50375,Andreas,Graf,m,Steinach,St. Gallen,NA
50376,Luzia,Osterwalder,f,St. Gallen,St. Gallen,NA
50377,Edith,Zellweger,f,Salez,St. Gallen,NA
50378,Andrea,Censi,m,Lugano,Tessin,small right
50379,Albert,Rösti,m,Uetendorf,Bern,SVP/UDC
50380,Madlen,Huber,f,Dübendorf,Zürich,GPS/PES
50381,Hursit,Kasikkirmaz,m,Lugano,Tessin,small left
50382,Gülsüm,Demirci,f,Lugano,Tessin,small left
50383,Gianfranco,Cavalli,m,Locarno,Tessin,small left
50384,Sonya,Crivelli,f,Sorengo,Tessin,small left
50385,Norberto,Crivelli,m,Sorengo,Tessin,small left
50386,Cristina,Clemente,f,Muralto,Tessin,small left
50387,Gianpiero,Bernasconi,m,Mendrisio,Tessin,small left
50388,Leo,Schmid,m,Locarno,Tessin,small left
50389,Lorenzo,Quadri,m,Lugano,Tessin,small right
50390,Natascia,Caccia,f,Cadenazzo,Tessin,small right
50392,Massimiliano,Robbiani,m,Mendrisio,Tessin,small right
50393,Jean-Marie,Bornet,m,Basse-Nendaz,Wallis,NA
50394,Roxane,Aymon,f,Sion,Wallis,NA
50395,Sylvie,Balet-Pralong,f,Sion,Wallis,NA
50396,Christèle,Begg-Héritier,f,Savièse,Wallis,NA
50397,Hans-Ruedi,Von Rickenbach,m,Arbaz,Wallis,NA
50399,Guy,Mettan,m,Genève,Genf,NA
50400,Michele,Guerra,m,Pollegio,Tessin,small right
50408,Cléa,Voisard,f,Fey,Freiburg,NA
50409,Maxence,Kolly,m,Granges-Paccot,Freiburg,NA
50410,Fabrice,Bourquenoud,m,Charmey,Freiburg,NA
50411,Julie,Bex,f,La Chaux-de-Fonds,Freiburg,NA
50412,Chloé,Senn,f,Rue,Freiburg,NA
50413,Armando,Hauser,m,Fribourg,Freiburg,NA
50414,Bastien,Racca,m,La Tour-de-Trême,Freiburg,NA
50415,Sandra-Anne,Göbelbecker,f,Baden,Aargau,SP/PS
50416,Christian,Oberholzer,m,Wettingen,Aargau,SP/PS
50417,Cora,Leder,f,Wettingen,Aargau,SP/PS
50418,Peter,Göbelbecker,m,Baden,Aargau,SP/PS
50419,Lea,Schmidmeister,m,Wettingen,Aargau,SP/PS
50420,Viviane,Hösli,f,Zofingen,Aargau,SP/PS
50421,Antonia,Iten,f,Baden,Aargau,SP/PS
50422,Daniel,Schiessl,m,Zofingen,Aargau,SP/PS
50423,Ruben,Ott,m,Baden,Aargau,SP/PS
50424,Dschulnigg,Susanne,f,Kreuzlingen,Thurgau,SP/PS
50425,Hipp,Raimund,m,Steckborn,Thurgau,SP/PS
50426,Kern,Barbara,f,Kreuzlingen,Thurgau,SP/PS
50427,Frischknecht,Emil,m,Halden,Thurgau,SP/PS
50428,Abegglen,Inge,f,Arbon,Thurgau,SP/PS
50429,Bruggmann,Renate,f,Kradolf,Thurgau,SP/PS
50430,Marcel,Stettler,m,Neuhausen,Schaffhausen,CVP/PDC
50431,Patrick,Renau,m,Llinars del Vallès (Barcelona),Luzern,GLP/PVL
50432,Florian,Lüthi,m,Amsterdam,Luzern,GLP/PVL
50433,Barbara,Curran-Steiner,f,Seattle,Luzern,GLP/PVL
50434,Stefan,Matti,m,Chicago,Luzern,GLP/PVL
50435,Stephan,Kyburz,m,London,Luzern,GLP/PVL
50436,Antonia,Fässler,f,Appenzell,Appenzell Innerrhoden,CVP/PDC
50437,Thomas,Rechsteiner,m,Appenzell,Appenzell Innerrhoden,CVP/PDC
50438,Angélique,Chatton,f,Lausanne,Waadt,NA
50439,Claire,Meige,f,Lausanne,Waadt,NA
50440,Virginie,Genton,f,Pampigny,Waadt,NA
50441,Helen,Safaï,f,Chavannes-près-Renens,Waadt,NA
50442,Alice,Demay,f,Ecoteaux,Waadt,NA
50443,Simon,Andrey,m,Le Séchey,Waadt,NA
50444,Justine,Duay,f,Lausanne,Waadt,NA
50445,Nicolas,Rossi,m,Lutry,Waadt,NA
50446,Léonie,Cardon,f,Lausanne,Waadt,NA
50447,Maeva,Deley,f,La Tour-de-Peilz,Waadt,NA
50448,Claire-May,Blanc,f,Baulmes,Waadt,NA
50449,Margaud,Schulthess,f,Sugnens,Waadt,NA
50450,Nicolas,Vallon,m,Grandson,Waadt,NA
50451,Danaé,Perez,f,Lausanne,Waadt,NA
50452,Victor,Piovano,m,Préverenges,Waadt,NA
50453,Raphaël,Saugy,m,Lausanne,Waadt,NA
50454,Joël Swai,Praz,m,Lausanne,Waadt,NA
50455,Clea,Rupp,f,Lausanne,Waadt,NA
50456,Alexandra,Leuba,f,Château-d'Oex,Waadt,NA
50457,Tom,Wahli,m,Vevey,Waadt,NA
50458,Michel,Dupont,m,Pully,Waadt,small right
50459,Marguerite,Vernay,f,Le Bouveret,Waadt,small right
50460,Bruno,Dupont,m,Lausanne,Waadt,small right
50461,Robert,Gurtner,m,Orbe,Waadt,small right
50462,Chantal,Rodriguez,f,Lausanne,Waadt,small right
50463,François Ernest,Baldinger,m,Palézieux,Waadt,small right
50464,Pierre-Maurice,Vernay,m,Le Bouveret,Waadt,small right
50465,Monique,Von Rohr,f,Saas-Fee,Waadt,small right
50466,Jean-Paul,Montet,m,Orbe,Waadt,small right
50467,Philippe,Brennenstuhl,m,Ste-Croix,Waadt,small right
50468,Jérémy,Oguey,m,Le Crêt-Près-Semsales,Waadt,small right
50469,Stanislas,Marquis,m,Lausanne,Waadt,small right
50470,Philippe,Andrey,m,Corpataux,Waadt,small right
50471,Régis,Coppey,m,Genève,Waadt,small right
50472,Roland,Carta,m,Champlan,Waadt,small right
50473,Norbert,Molly,m,Chêne-Bourg,Waadt,small right
50474,Alexandre,Rawyler,m,Montreux,Waadt,small right
50475,Lucien,Monnier,m,Cully,Waadt,small right
50476,Pierre-Alain,Genoud,m,Bossonnens,Waadt,small right
50477,Kilian,Folly,m,Bussy,Waadt,small right
50478,Gioia (Pepe-Fantasia),Kohlbacher,f,Männedorf,Zürich,small left
50479,David (Parmigiani),Kurz,m,Zürich,Zürich,small left
50480,Stjepan (Gorgonzola),Tijan,m,Zürich,Zürich,small left
50481,Anja (Verdure),Bachmann,f,Winterthur,Zürich,small left
50482,Halil (Pizza),Göçmen,m,Zürich,Zürich,small left
50483,Lana (Prosecco),Ziegler,f,Bubikon,Zürich,small left
50484,Salomon (Banana),Rüsch,m,Zürich,Zürich,small left
50485,Gioia (Aglio),Tiefenthaler,f,Zürich,Zürich,small left
50486,Phillip (Birra),Smach,m,Zürich,Zürich,small left
50487,Victoria (Cannelloni),Bischofberger,f,Küsnacht,Zürich,small left
50488,Newroz (Penne),Gilgil,m,Zürich,Zürich,small left
50489,Chiara Marlene (Pesto),Gauss,f,Küsnacht,Zürich,small left
50490,Moritz (Bolognese),Luginbühl,m,Zürich,Zürich,small left
50491,Lars (Sugo),Windlin,m,Hinwil,Zürich,small left
50492,Lynda (Fragola),Wirz,f,Zürich,Zürich,small left
50493,Gaia (Limone),Del Santo,f,Schwerzenbach,Zürich,small left
50494,Benjamin (Calzone),Frey,m,Zürich,Zürich,small left
50495,Daria (Gelati),Frey,f,Rüeschlikon,Zürich,small left
50496,Cyril (Finocchio),Hafen,m,Bassersdorf,Zürich,small left
50497,Lenke (Paella),Kiš,f,Benglen,Zürich,small left
50498,Silence (Guacamole),Fleischmann,m,Zürich,Zürich,small left
50499,Malaika (Mallemallorca),Joss,f,Zürich,Zürich,small left
50500,Thorin (Salsiccia secca),Joller,m,Pfaffhausen,Zürich,small left
50501,Natascha (Pesto),Pecaric,f,Zürich,Zürich,small left
50502,Ramón (Broccoli),Städler,m,Wetzikon,Zürich,small left
50503,Andrine Sina (Ravioli),Ganz,f,Freienstein,Zürich,small left
50504,Maha (Vongola),Nater,f,Zürich,Zürich,small left
50505,Namila (Cipolla),Altorfer,f,Zürich,Zürich,small left
50506,Mias (Melanzana),Romanelli,m,Zürich,Zürich,small left
50507,Simone (Salami),Bolok,f,Zürich,Zürich,small left
50508,Nicolas (Antipasti),Mennel,m,Zürich,Zürich,small left
50509,Dillon (Al Dente),Baumli,m,Zürich,Zürich,small left
50510,Lucy (Bruscetta),Betulius,f,Zürich,Zürich,small left
50511,Marvin (Carpaccio),Basan,m,Wädenswil,Zürich,small left
47867,François,Bachmann,m,Penthalaz,Waadt,EVP/PEV
50512,Erich,Züger,m,Perrefitte,Bern,NA
50513,Elenora,Thiel,f,Ecorcheresses,Bern,NA
50514,Urs,Zesiger,m,Nidau,Bern,NA
50515,Nadine,Bucher,f,Innerberg,Bern,NA
50516,Heinz,Marti,m,Münsingen,Bern,NA
50517,Sabine,Vogt,f,Steffisburg,Bern,NA
50518,Jean Pierre,Rochat,m,Evillard,Bern,NA
50519,Tamara,Scherer,f,Guggisberg,Bern,NA
50520,Michael,Fleischhacker,m,Wattenwil,Bern,NA
50521,Noemi,Bevret,f,Biel,Bern,NA
50522,Armin,Capaul,m,Perrefitte,Bern,NA
50523,Lilian,Capaul,f,Perrefitte,Bern,NA
50524,Michel,Schielly,m,Basel,Basel-Stadt,BDP/PBD
50525,Bruno,Grob,m,Stäfa,Zürich,SVP/UDC
50526,Hans Werner (Aebi),Aeberli,m,Uerikon,Zürich,SVP/UDC
50528,Jacqueline,von Mühlenen,f,Bourguillon,Freiburg,NA
50529,Jean-Bernard,Fasel,m,Cerniat,Freiburg,NA
50530,Narcisse,Niclass,f,Nierlet-les-Bois,Freiburg,NA
50531,Cyrill,Wiget,m,Horw,Luzern,GPS/PES
50532,Sibylle,Lehmann,f,Luzern,Luzern,GPS/PES
50533,Jo,Bucher,f,Baldegg,Luzern,GPS/PES
50534,Caroline,Felber,f,Luzern,Luzern,GPS/PES
50535,Pascal,Portmann,m,Luzern,Luzern,GPS/PES
50537,Urban,Frye,m,Luzern,Luzern,GPS/PES
50538,Urs,Steiger,m,Horw,Luzern,GPS/PES
50539,Chrisoula (Chris),Sarantidis,f,Zürich,Zürich,NA
50540,Gökhan (Khan Deniz),Çukur,m,Zürich,Zürich,NA
50542,Stefan,Rusch,m,Lenggenwil,St. Gallen,NA
50543,Peter Simon,Kaul,m,Göda,Zürich,SVP/UDC
50544,Francine,Cutruzzola,f,Monthey,Wallis,SP/PS
50545,Fouad,Alami,m,Saillon,Wallis,SP/PS
50546,Pierre-Alain,Bolomey,m,Mayens de Chamoson,Wallis,SP/PS
50547,Doris,Mudry,f,Lens,Wallis,SP/PS
